frame	cX	cY	area	minI	maxI	meanI	video
1329	592	308	8.5	70.0	157.0	140.57142857142856	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	587	310	7.5	92.0	173.0	126.38461538461539	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	425	311	10.5	83.0	192.0	192.64705882352942	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	450	312	7.0	84.0	188.0	228.66666666666666	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	464	313	2.0	104.0	158.0	237.20000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	585	314	2.0	107.0	128.0	117.80000000000001	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	454	313	13.0	100.0	208.0	239.65	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	583	316	2.0	109.0	137.0	151.8	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	452	318	13.5	19.0	152.0	206.8095238095238	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	519	324	2.0	110.0	171.0	193.20000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	503	329	2.0	110.0	148.0	214.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	506	330	7.0	101.0	141.0	215.75	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	514	330	62.0	15.0	160.0	174.70129870129873	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	531	354	4.0	110.0	129.0	151.5	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	531	356	6.0	100.0	172.0	124.45454545454545	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	539	370	2.0	75.0	156.0	96.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	134	373	4.0	113.0	144.0	25.777777777777775	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	536	376	4.0	111.0	132.0	65.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	138	382	7.0	114.0	161.0	33.61111111111111	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	214	370	326.5	106.0	251.0	126.576	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	219	353	2.0	106.0	149.0	99.4	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
1329	550	384	7.5	111.0	134.0	40.714285714285715	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part01.mp4
65828	160	50	2.0	124.0	179.0	222.83333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65825	160	50	2.0	127.0	178.0	223.85714285714283	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65823	160	50	5.5	122.0	175.0	223.0909090909091	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65822	160	50	5.5	122.0	175.0	223.0909090909091	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65827	160	50	2.5	118.0	178.0	187.85714285714283	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65826	160	50	2.0	127.0	178.0	223.85714285714283	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65824	160	50	4.0	116.0	178.0	234.88888888888889	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65821	159	50	3.5	119.0	167.0	153.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65830	160	50	1.5	123.0	179.0	223.20000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65831	160	50	1.5	117.0	179.0	222.60000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65832	160	50	1.5	117.0	179.0	222.60000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
65829	160	50	1.5	117.0	179.0	223.60000000000002	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66860	186	67	1.5	132.0	173.0	187.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66858	186	66	2.5	121.0	162.0	118.0	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66857	186	65	2.0	116.0	150.0	22.666666666666664	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66859	186	67	1.5	132.0	173.0	187.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66863	186	67	1.5	132.0	173.0	187.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66867	240	90	2.0	116.0	174.0	190.83333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66861	186	67	1.5	132.0	173.0	187.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66865	186	67	1.5	132.0	173.0	187.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66862	186	67	1.5	132.0	173.0	187.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66866	186	67	1.5	132.0	173.0	187.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66868	241	90	8.0	120.0	179.0	232.35714285714283	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66864	186	67	1.5	132.0	173.0	187.33333333333331	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66873	242	89	16.5	121.0	179.0	218.07407407407408	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66876	242	89	13.0	112.0	178.0	218.08695652173913	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66870	242	90	15.0	111.0	178.0	213.24	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66872	186	66	2.5	117.0	167.0	196.42857142857142	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66872	242	89	16.5	122.0	179.0	215.03703703703704	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
66875	242	89	13.0	112.0	178.0	217.7391304347826	D:\AprPanama2025_fixed\041325_experimental\041325PA_experimental_part04.mp4
