frame,cX,cY,area,minI,maxI,meanI,video,time,cX_original
71278,780,187,2.5,119.0,152.0,255.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:47.800,1100
71301,501,53,7.0,130.0,179.0,251.84615384615387,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.100,821
71299,502,52,1.5,143.0,176.0,243.8,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:49.900,822
71300,502,52,2.0,134.0,175.0,244.42857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.000,822
71307,500,53,2.0,123.0,158.0,248.57142857142856,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.700,820
71303,501,53,5.5,120.0,162.0,251.63636363636363,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.300,821
71304,501,53,6.5,117.0,179.0,249.53846153846155,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.400,821
71308,500,53,2.0,121.0,153.0,204.16666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.800,820
71302,501,53,7.0,124.0,169.0,247.84615384615387,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.200,821
71306,501,53,5.5,120.0,168.0,250.3636363636364,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.600,821
71309,500,53,2.0,114.0,152.0,189.3333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.900,820
71305,500,53,2.5,132.0,162.0,249.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part04.mp4,1900-01-01 19:31:50.500,820
72331,756,145,4.0,118.0,162.0,190.3333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.100,1076
72332,757,145,4.0,117.0,156.0,253.44444444444443,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.200,1077
72339,757,146,3.0,132.0,169.0,249.57142857142856,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.900,1077
72340,756,147,3.5,111.0,175.0,249.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:34.000,1076
72337,756,146,3.0,116.0,179.0,248.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.700,1076
72338,756,146,2.0,125.0,178.0,249.66666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.800,1076
72335,757,146,7.5,112.0,178.0,243.3846153846154,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.500,1077
72333,757,146,8.5,119.0,179.0,243.6,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.300,1077
72334,757,146,7.5,114.0,178.0,240.2142857142857,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.400,1077
72336,756,147,5.5,115.0,179.0,249.0909090909091,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:33.600,1076
72343,755,147,3.0,118.0,174.0,188.42857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:34.300,1075
72346,755,147,3.0,117.0,174.0,166.28571428571428,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:34.600,1075
72344,755,147,3.0,118.0,174.0,188.42857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:34.400,1075
72348,755,148,2.0,125.0,168.0,193.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:34.800,1075
72341,756,147,2.5,111.0,172.0,242.57142857142856,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:34.100,1076
72345,755,147,3.0,117.0,174.0,166.28571428571428,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:33:34.500,1075
74666,765,116,3.0,128.0,178.0,250.57142857142856,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:26.600,1085
74663,765,117,5.0,135.0,176.0,238.1818181818182,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:26.300,1085
74664,765,117,6.0,122.0,179.0,249.0833333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:26.400,1085
74668,764,116,2.0,137.0,179.0,247.66666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:26.800,1084
74665,765,117,4.0,114.0,171.0,254.77777777777777,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:26.500,1085
74667,764,117,4.5,119.0,173.0,226.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:26.700,1084
74661,765,116,1.5,114.0,164.0,145.20000000000002,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:26.100,1085
74670,764,116,1.5,115.0,156.0,246.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:27.000,1084
74669,764,116,2.0,114.0,172.0,223.3333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:37:26.900,1084
87796,483,134,4.5,139.0,178.0,247.2,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:19.600,803
87795,483,134,4.5,120.0,178.0,245.4,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:19.500,803
87800,482,134,7.5,114.0,179.0,243.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.000,802
87803,482,134,6.5,127.0,177.0,234.53846153846155,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.300,802
87802,482,134,7.5,115.0,177.0,233.92857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.200,802
87798,483,134,5.0,123.0,178.0,241.8181818181818,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:19.800,803
87799,483,134,7.5,112.0,179.0,242.2142857142857,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:19.900,803
87797,483,134,5.0,123.0,178.0,241.8181818181818,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:19.700,803
87801,482,134,8.0,112.0,179.0,234.8,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.100,802
87804,482,134,6.5,113.0,176.0,229.23076923076923,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.400,802
87808,828,124,21.5,119.0,179.0,244.83870967741936,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.800,1148
87808,817,129,4.5,115.0,169.0,250.2,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.800,1137
87808,482,134,2.5,120.0,175.0,232.125,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.800,802
87812,617,98,1.5,125.0,169.0,209.66666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.200,937
87812,828,125,41.0,112.0,242.0,242.9090909090909,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.200,1148
87812,818,130,3.5,118.0,177.0,241.625,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.200,1138
87809,828,124,30.0,116.0,244.0,244.07142857142856,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.900,1148
87809,817,129,8.5,113.0,179.0,240.2,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.900,1137
87807,828,124,13.0,127.0,179.0,248.19047619047615,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.700,1148
87807,817,129,9.0,112.0,179.0,250.4375,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.700,1137
87807,482,134,4.0,117.0,175.0,237.2,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.700,802
87810,828,124,37.5,115.0,253.0,242.94117647058823,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.000,1148
87810,817,130,9.5,119.0,179.0,251.4705882352941,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.000,1137
87810,481,134,2.5,114.0,176.0,240.42857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.000,801
87806,817,128,7.0,141.0,179.0,249.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.600,1137
87806,482,134,4.0,134.0,174.0,245.9,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.600,802
87811,828,125,42.0,112.0,242.0,243.30357142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.100,1148
87811,818,130,7.0,115.0,178.0,246.75,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.100,1138
87811,481,134,2.5,136.0,172.0,246.57142857142856,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.100,801
87805,817,128,4.5,114.0,147.0,242.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.500,1137
87805,482,134,4.0,134.0,174.0,245.9,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:20.500,802
87815,616,98,6.5,118.0,177.0,247.61538461538464,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.500,936
87815,828,126,25.0,127.0,215.0,245.66666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.500,1148
87815,819,132,2.0,128.0,161.0,242.42857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.500,1139
87814,616,98,6.5,118.0,177.0,247.61538461538464,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.400,936
87814,828,125,34.5,117.0,217.0,243.9583333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.400,1148
87817,616,98,6.5,111.0,179.0,249.41666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.700,936
87817,828,126,21.0,119.0,179.0,245.80645161290323,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.700,1148
87817,818,132,3.5,116.0,162.0,249.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.700,1138
87818,615,98,4.5,124.0,176.0,254.1,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.800,935
87818,828,126,21.0,117.0,179.0,243.9032258064516,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.800,1148
87813,616,97,5.0,116.0,171.0,248.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.300,936
87813,828,125,36.5,117.0,252.0,238.0816326530612,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.300,1148
87813,818,131,7.0,112.0,179.0,249.3846153846154,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.300,1138
87813,481,134,2.0,135.0,171.0,229.3333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.300,801
87820,615,98,3.0,133.0,173.0,212.125,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.000,935
87820,828,127,18.5,125.0,179.0,248.74074074074076,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.000,1148
87816,616,98,6.5,118.0,177.0,247.61538461538464,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.600,936
87816,828,125,27.5,117.0,205.0,242.78048780487805,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.600,1148
87816,819,132,3.0,124.0,173.0,241.875,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.600,1139
87819,615,98,4.0,145.0,172.0,200.3333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.900,935
87819,828,127,18.5,120.0,179.0,250.29629629629628,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:21.900,1148
87825,828,127,4.0,112.0,161.0,250.44444444444443,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.500,1148
87823,614,98,1.5,136.0,163.0,117.2,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.300,934
87823,827,127,10.5,111.0,178.0,244.05882352941177,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.300,1147
87823,820,134,2.0,114.0,165.0,169.83333333333331,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.300,1140
87827,749,123,10.0,136.0,179.0,238.7058823529412,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.700,1069
87827,827,128,3.5,119.0,162.0,237.875,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.700,1147
87826,827,128,4.5,114.0,175.0,234.1,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.600,1147
87822,615,98,2.0,149.0,163.0,139.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.200,935
87822,828,127,12.0,112.0,178.0,239.15,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.200,1148
87828,749,123,13.5,112.0,179.0,248.7619047619048,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.800,1069
87828,828,128,2.0,112.0,162.0,232.3333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.800,1148
87821,615,98,2.0,149.0,163.0,139.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.100,935
87821,828,127,12.5,114.0,178.0,246.2,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.100,1148
87824,614,98,1.5,150.0,172.0,204.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.400,934
87824,828,127,9.0,120.0,179.0,239.33333333333331,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.400,1148
87835,747,122,18.5,115.0,179.0,242.42857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.500,1067
87832,748,123,23.0,122.0,244.0,245.03125,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.200,1068
87833,748,122,24.0,116.0,179.0,236.8181818181818,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.300,1068
87831,748,123,23.0,122.0,244.0,245.03125,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.100,1068
87830,749,122,21.5,114.0,179.0,245.7741935483871,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.000,1069
87829,749,122,21.5,114.0,179.0,245.7741935483871,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:22.900,1069
87836,747,122,18.5,115.0,179.0,242.42857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.600,1067
87834,748,122,19.0,130.0,179.0,246.10714285714283,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.400,1068
87839,746,122,14.5,112.0,179.0,241.78260869565216,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.900,1066
87838,746,122,16.5,113.0,179.0,253.2,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.800,1066
87844,829,54,5.0,115.0,179.0,237.54545454545456,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.400,1149
87844,742,69,5.0,128.0,179.0,242.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.400,1062
87844,745,123,8.5,111.0,178.0,242.7333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.400,1065
87837,747,122,15.0,118.0,179.0,238.54166666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:23.700,1067
87841,746,123,10.0,124.0,179.0,247.05882352941177,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.100,1066
87840,746,122,14.5,112.0,179.0,241.78260869565216,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.000,1066
87842,828,53,2.0,115.0,164.0,240.8333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.200,1148
87842,746,123,11.0,122.0,179.0,236.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.200,1066
87843,829,54,5.0,115.0,179.0,237.54545454545456,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.300,1149
87843,741,69,6.0,134.0,176.0,189.0833333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.300,1061
87843,745,123,9.0,113.0,179.0,229.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.300,1065
87851,740,70,6.0,111.0,165.0,150.83333333333331,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.100,1060
87848,740,70,7.5,111.0,193.0,242.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.800,1060
87849,740,69,8.0,113.0,179.0,238.9333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.900,1060
87847,829,54,3.0,123.0,169.0,250.14285714285717,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.700,1149
87847,741,70,6.5,117.0,182.0,245.61538461538464,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.700,1061
87852,740,69,9.0,113.0,176.0,149.13333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.200,1060
87850,740,69,8.0,113.0,179.0,238.9333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.000,1060
87846,828,54,4.5,119.0,178.0,236.66666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.600,1148
87846,741,69,8.5,130.0,179.0,251.46666666666667,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.600,1061
87846,746,122,2.0,120.0,162.0,241.16666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.600,1066
87845,829,54,5.5,122.0,170.0,223.3636363636364,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.500,1149
87845,741,69,7.5,119.0,179.0,244.42857142857144,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.500,1061
87845,744,123,4.0,121.0,176.0,234.44444444444443,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:24.500,1064
87858,741,31,5.5,124.0,179.0,241.54545454545456,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.800,1061
87855,738,69,2.5,119.0,163.0,224.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.500,1058
87857,741,31,5.5,120.0,176.0,238.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.700,1061
87853,739,69,3.5,115.0,157.0,198.3333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.300,1059
87854,738,69,2.5,119.0,162.0,228.875,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.400,1058
87859,741,31,7.5,121.0,175.0,240.61538461538464,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:25.900,1061
87868,740,31,1.5,115.0,168.0,183.4,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:26.800,1060
87865,740,31,2.0,117.0,170.0,222.14285714285717,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:26.500,1060
87861,740,31,3.5,121.0,176.0,242.44444444444443,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:26.100,1060
87864,740,31,2.5,122.0,175.0,227.75,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:26.400,1060
87866,740,31,2.0,122.0,171.0,228.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:26.600,1060
87863,740,31,2.5,122.0,175.0,227.75,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:26.300,1060
87867,740,31,2.0,122.0,171.0,228.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:26.700,1060
87869,740,31,1.5,115.0,168.0,183.4,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part05.mp4,1900-01-01 19:59:26.900,1060
91038,652,133,2.0,140.0,166.0,254.5,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:43.800,972
91037,652,133,2.0,141.0,166.0,221.16666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:43.700,972
91039,652,133,2.0,141.0,166.0,254.16666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:43.900,972
91049,642,131,17.5,111.0,179.0,242.42307692307693,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:44.900,962
91047,642,130,11.0,115.0,179.0,250.0,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:44.700,962
91046,643,128,3.0,111.0,178.0,235.75,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:44.600,963
91048,642,131,15.5,135.0,242.0,244.2083333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:44.800,962
91051,641,132,24.5,115.0,254.0,241.62857142857143,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.100,961
91050,641,132,22.0,135.0,224.0,243.1875,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.000,961
91059,639,136,15.5,111.0,179.0,248.125,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.900,959
91055,640,134,20.0,111.0,211.0,251.1379310344828,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.500,960
91057,639,135,16.0,114.0,179.0,247.2,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.700,959
91053,640,133,20.5,113.0,238.0,238.6,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.300,960
91054,640,134,19.5,113.0,251.0,245.72413793103448,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.400,960
91058,640,136,13.0,131.0,179.0,248.3333333333333,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.800,960
91056,640,135,16.5,122.0,233.0,244.03846153846155,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.600,960
91052,641,133,20.0,116.0,255.0,242.3793103448276,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:45.200,961
91061,639,137,12.5,123.0,179.0,251.19047619047615,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:46.100,959
91067,637,139,6.0,148.0,175.0,221.91666666666663,D:\AprPanama2025_fixed\041625_experimental\041625PA_experimental_part06.mp4,1900-01-01 20:04:46.700,957
