frame	cX	cY	area	minI	maxI	meanI	video
65009	656	88	2.0	112.0	179.0	240.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65009	508	89	17.5	122.0	179.0	246.15384615384616	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65009	253	95	5.0	116.0	169.0	228.9	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65009	779	96	5.0	114.0	179.0	251.35714285714283	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65009	5	109	2.5	114.0	169.0	152.28571428571428	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65009	829	125	3.0	112.0	168.0	237.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	657	54	6.5	113.0	179.0	245.08333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	656	88	2.0	116.0	178.0	232.66666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	508	87	19.5	112.0	179.0	248.3793103448276	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	252	93	6.5	116.0	169.0	241.15384615384616	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	780	94	12.0	125.0	179.0	247.76190476190476	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	4	107	7.0	131.0	173.0	202.33333333333334	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	668	109	1.5	144.0	170.0	253.4	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	829	124	4.0	121.0	175.0	248.44444444444443	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65006	774	124	3.0	159.0	172.0	254.7142857142857	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65008	657	54	10.0	111.0	179.0	249.23529411764704	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65008	656	88	2.0	113.0	176.0	246.83333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65008	508	88	21.5	117.0	179.0	245.80645161290323	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65008	252	94	3.5	112.0	173.0	249.75	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65008	780	95	13.0	118.0	179.0	247.86363636363637	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65008	668	108	2.0	116.0	184.0	223.16666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65008	829	124	4.0	111.0	175.0	234.1111111111111	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	508	85	20.0	116.0	241.0	231.06666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	656	88	3.5	120.0	172.0	243.125	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	252	92	7.5	114.0	171.0	228.5	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	820	94	3.0	118.0	176.0	224.625	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	780	95	10.5	112.0	177.0	249.9	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	5	106	5.0	117.0	169.0	239.3846153846154	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	668	109	5.0	112.0	175.0	230.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	829	123	6.0	134.0	179.0	248.66666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	774	124	5.0	117.0	174.0	222.3	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65004	789	138	4.0	121.0	177.0	229.2222222222222	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65007	657	54	8.5	121.0	179.0	241.86666666666667	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65007	657	88	2.0	117.0	177.0	236.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65007	508	87	18.5	134.0	179.0	243.33333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65007	252	94	7.0	116.0	173.0	214.3846153846154	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65007	781	94	11.5	118.0	178.0	247.95238095238093	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65007	5	108	5.0	125.0	175.0	195.6153846153846	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65007	829	124	5.5	113.0	176.0	250.63636363636365	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65007	774	124	4.0	114.0	173.0	248.25	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65010	657	54	9.5	138.0	179.0	242.375	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65010	775	74	5.5	128.0	179.0	240.27272727272728	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65010	656	88	3.0	113.0	178.0	233.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65010	508	90	18.5	121.0	179.0	246.59259259259258	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65010	780	96	2.5	117.0	179.0	252.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65010	253	96	5.5	113.0	179.0	229.9090909090909	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65010	4	110	1.5	120.0	148.0	82.83333333333333	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65010	829	125	2.0	122.0	173.0	254.83333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	656	88	3.5	130.0	176.0	246.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	508	86	21.5	113.0	179.0	246.2258064516129	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	252	92	6.5	127.0	178.0	225.16666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	780	94	16.0	112.0	179.0	248.96153846153848	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	4	106	7.5	117.0	179.0	237.3125	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	668	109	2.5	111.0	176.0	240.28571428571428	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	829	123	6.0	140.0	176.0	221.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	774	124	4.5	130.0	179.0	253.88888888888889	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65005	789	138	4.0	120.0	179.0	245.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65017	657	54	4.0	114.0	177.0	233.2222222222222	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65017	775	75	2.0	111.0	150.0	183.66666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65017	508	96	11.5	113.0	179.0	249.36842105263156	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65017	252	101	3.5	120.0	177.0	229.25	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65015	656	54	5.5	123.0	188.0	240.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65015	775	74	4.0	114.0	175.0	223.1111111111111	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65015	508	94	14.0	114.0	179.0	245.9090909090909	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65015	779	98	2.5	119.0	161.0	252.57142857142856	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65015	253	99	1.5	113.0	139.0	220.8	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65014	656	54	5.5	120.0	183.0	236.0909090909091	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65014	775	74	3.5	114.0	171.0	187.33333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65014	508	93	16.5	116.0	179.0	246.68	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65011	657	54	8.5	119.0	179.0	241.6	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65011	775	74	5.5	127.0	178.0	243.0909090909091	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65011	656	88	2.0	113.0	177.0	227.16666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65011	508	91	16.5	115.0	179.0	246.96	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65011	780	96	2.5	129.0	165.0	251.5	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65011	252	97	3.5	123.0	178.0	229.25	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65011	828	125	2.0	120.0	154.0	253.5	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65016	657	54	4.0	115.0	175.0	239.77777777777777	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65016	775	74	4.0	114.0	179.0	215.1111111111111	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65016	508	95	15.5	111.0	178.0	245.41666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65016	779	98	2.0	118.0	150.0	243.83333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65018	656	55	1.5	114.0	175.0	232.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65018	775	75	2.0	122.0	161.0	235.16666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65018	508	97	12.5	130.0	179.0	242.10000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65012	657	54	7.5	122.0	179.0	247.92857142857142	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65012	775	74	2.5	118.0	169.0	221.42857142857142	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65012	508	91	18.0	112.0	179.0	246.11538461538464	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65012	253	97	3.0	117.0	157.0	206.625	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65013	657	54	8.0	114.0	179.0	246.14285714285714	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65013	775	74	2.5	118.0	169.0	221.42857142857142	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65013	508	93	18.0	120.0	179.0	246.18518518518516	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65013	779	97	5.5	115.0	168.0	244.45454545454547	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65013	252	98	6.5	113.0	179.0	218.41666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65013	828	126	1.5	141.0	162.0	253.20000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65020	508	99	9.0	113.0	176.0	244.64705882352942	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65020	252	103	1.5	132.0	178.0	240.4	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65023	655	54	1.5	128.0	163.0	174.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65023	507	101	2.0	137.0	160.0	246.83333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65022	508	101	5.0	114.0	166.0	222.91666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65021	508	99	7.0	112.0	178.0	239.15384615384616	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65019	656	55	1.5	111.0	177.0	233.60000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65019	508	98	8.0	112.0	175.0	247.28571428571428	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65019	252	102	1.5	150.0	171.0	192.20000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65025	655	54	1.5	111.0	167.0	168.60000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65025	506	103	2.5	112.0	163.0	238.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65030	522	58	2.0	128.0	178.0	251.5	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65029	522	58	3.0	119.0	176.0	245.42857142857142	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65028	522	58	3.0	135.0	181.0	250.42857142857142	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65037	866	50	7.5	118.0	178.0	250.78571428571428	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65037	892	50	23.0	119.0	178.0	242.6875	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65041	892	50	25.0	115.0	179.0	238.68571428571428	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65041	866	50	14.5	111.0	179.0	247.78260869565216	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65038	892	50	25.0	117.0	179.0	245.37142857142857	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65038	866	50	11.5	112.0	179.0	247.4736842105263	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65036	866	50	3.0	111.0	171.0	243.625	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65036	892	50	18.0	116.0	179.0	249.11538461538464	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65042	892	50	25.0	115.0	179.0	241.37142857142857	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65042	866	50	13.0	121.0	179.0	251.66666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65035	892	50	2.0	112.0	166.0	239.66666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65039	892	50	25.5	121.0	179.0	245.33333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65039	867	50	14.0	116.0	179.0	251.22727272727275	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65040	867	50	15.0	114.0	179.0	250.17391304347825	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65040	892	50	26.5	111.0	179.0	240.72972972972974	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65044	866	50	8.5	126.0	175.0	249.86666666666667	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65044	892	50	20.5	121.0	179.0	244.7	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65044	894	69	9.0	123.0	175.0	236.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65043	892	50	25.0	113.0	179.0	239.25714285714284	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65043	866	50	13.0	121.0	179.0	250.57142857142856	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65050	891	49	11.5	111.0	179.0	242.36842105263156	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65050	866	70	2.5	114.0	157.0	231.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65050	894	70	10.5	127.0	179.0	245.6111111111111	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65048	866	50	2.0	112.0	176.0	221.5	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65048	891	50	16.5	111.0	179.0	247.92000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65048	866	70	2.5	121.0	177.0	250.28571428571428	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65048	894	70	11.5	112.0	178.0	247.3157894736842	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65047	866	50	4.5	111.0	179.0	247.0909090909091	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65047	891	50	18.0	112.0	179.0	249.37037037037035	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65047	867	70	4.0	112.0	177.0	245.1111111111111	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65047	894	70	13.0	152.0	179.0	253.57142857142856	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65045	866	50	8.0	114.0	175.0	248.2142857142857	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65045	892	50	20.5	112.0	179.0	244.13333333333333	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65045	894	69	10.0	145.0	179.0	244.6111111111111	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65046	866	50	6.5	122.0	179.0	252.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65046	892	50	20.0	113.0	179.0	245.58620689655172	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65046	894	70	13.0	152.0	179.0	248.85714285714283	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65049	866	50	1.5	154.0	178.0	241.4	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65049	891	50	14.0	118.0	179.0	246.78260869565216	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65049	867	70	3.0	112.0	176.0	242.5	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65049	894	70	12.5	119.0	179.0	248.05	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65053	891	49	6.0	124.0	172.0	244.75	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65053	894	70	7.0	120.0	179.0	250.61538461538464	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65054	891	49	4.5	125.0	162.0	250.3	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65054	894	70	7.0	131.0	178.0	246.92307692307693	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65051	891	50	8.5	111.0	179.0	241.06666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65051	894	70	12.5	118.0	178.0	243.65	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65058	890	50	1.5	120.0	154.0	251.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65058	893	71	2.5	115.0	159.0	228.57142857142856	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65055	890	49	2.0	120.0	163.0	252.5	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65055	893	70	7.5	119.0	179.0	245.2142857142857	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65056	890	49	3.0	111.0	160.0	233.85714285714283	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65056	893	70	4.5	114.0	179.0	242.9	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65057	890	49	1.5	115.0	164.0	211.20000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65057	893	70	4.5	112.0	177.0	226.8	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65052	891	50	8.5	119.0	176.0	242.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65052	894	70	7.0	129.0	178.0	242.85714285714283	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65066	886	29	7.5	114.0	175.0	254.35714285714283	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65066	870	29	8.5	111.0	172.0	248.26666666666665	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65065	886	29	8.5	112.0	179.0	249.66666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65065	870	30	10.5	114.0	179.0	240.55555555555554	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65060	887	29	4.5	113.0	170.0	245.8	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65060	870	29	6.0	127.0	160.0	254.27272727272728	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65062	887	29	8.0	125.0	179.0	251.2	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65062	870	29	9.5	119.0	179.0	242.70588235294116	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65063	887	29	9.0	111.0	179.0	245.3125	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65063	870	29	10.0	119.0	179.0	246.83333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65064	887	29	7.5	115.0	174.0	230.64285714285714	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65064	870	29	8.0	135.0	174.0	246.5	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65072	887	29	7.0	125.0	179.0	242.3846153846154	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65072	870	29	10.0	117.0	178.0	242.33333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65073	870	29	2.5	117.0	173.0	253.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65071	887	29	8.5	112.0	179.0	242.79999999999998	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65071	870	30	11.5	111.0	178.0	246.85000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65074	886	28	6.0	123.0	178.0	245.66666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65074	870	29	12.0	105.0	178.0	246.60000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65074	872	29	2.0	105.0	178.0	253.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65068	870	29	2.0	118.0	138.0	253.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65068	886	29	1.5	118.0	144.0	255.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65070	887	29	8.5	112.0	179.0	242.79999999999998	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65070	870	30	11.5	111.0	178.0	246.85000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65069	886	29	4.0	114.0	172.0	249.70000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65067	886	29	7.0	127.0	175.0	254.61538461538464	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65067	870	30	7.0	112.0	171.0	252.92307692307693	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65081	870	29	3.0	111.0	175.0	242.125	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65078	886	28	3.0	124.0	178.0	242.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65078	870	29	7.0	124.0	178.0	247.92857142857142	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65076	886	28	2.5	114.0	172.0	229.33333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65076	870	28	6.0	114.0	178.0	235.83333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65079	885	28	1.5	113.0	178.0	248.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65079	870	28	5.5	136.0	178.0	246.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65075	886	28	6.0	123.0	178.0	245.66666666666666	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65075	870	29	12.0	105.0	178.0	246.60000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65075	872	29	2.0	105.0	178.0	253.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65080	886	28	3.0	113.0	178.0	236.42857142857142	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65080	870	28	6.0	114.0	178.0	234.08333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65217	729	108	4.0	121.0	178.0	249.2222222222222	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65218	730	109	13.0	117.0	179.0	247.38095238095238	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65220	730	109	15.0	114.0	180.0	247.3913043478261	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65224	728	109	15.0	127.0	179.0	246.17391304347825	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65222	729	109	13.5	114.0	178.0	247.13636363636365	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65223	728	109	16.0	114.0	179.0	249.76000000000002	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65219	730	109	14.5	117.0	179.0	248.30434782608694	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65221	730	109	15.5	113.0	179.0	239.58333333333331	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65225	728	109	13.0	127.0	179.0	247.38095238095238	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65226	727	109	12.0	111.0	179.0	244.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65230	725	109	9.0	111.0	173.0	241.3125	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65234	723	108	2.0	112.0	169.0	244.375	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65231	725	109	5.0	122.0	179.0	251.72727272727275	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65229	726	109	11.5	118.0	178.0	242.42105263157893	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65228	726	109	10.5	114.0	179.0	235.1111111111111	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
65233	725	109	3.0	116.0	152.0	255.0	D:\AprPanama2025_fixed\041225_experimental\041225PA_experimental_part04.mp4
